timestamp,building_id,meter_reading,site_id,primaryspaceusage,sqm,sqft,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,carbon_emission_kg
2016-08-23 04:00:00,Bobcat_office_Melody,33.62,Bobcat,Office,2503.6,26948.0,17.2,0.0,-0.6,0.0,-1.0,1010.5,180.0,3.1,15.129
2016-08-23 05:00:00,Bobcat_office_Melody,35.25,Bobcat,Office,2503.6,26948.0,17.8,0.0,1.1,0.0,-1.0,1010.9,160.0,3.6,15.8625
2016-08-23 06:00:00,Bobcat_office_Melody,31.88,Bobcat,Office,2503.6,26948.0,16.7,0.0,0.6,0.0,-1.0,1011.8,160.0,5.7,14.346
2016-08-23 07:00:00,Bobcat_office_Melody,35.0,Bobcat,Office,2503.6,26948.0,17.8,0.0,1.1,0.0,-1.0,1012.3,160.0,4.1,15.75
2016-08-23 08:00:00,Bobcat_office_Melody,40.8701,Bobcat,Office,2503.6,26948.0,20.0,0.0,1.7,0.0,-1.0,1013.1,160.0,3.6,18.391545
2016-08-23 09:00:00,Bobcat_office_Melody,41.25,Bobcat,Office,2503.6,26948.0,22.8,0.0,3.3,0.0,-1.0,1013.0,140.0,2.6,18.5625
2016-08-23 10:00:00,Bobcat_office_Melody,48.38,Bobcat,Office,2503.6,26948.0,26.7,0.0,4.4,0.0,-1.0,1012.7,170.0,3.6,21.771
2016-08-23 11:00:00,Bobcat_office_Melody,48.12,Bobcat,Office,2503.6,26948.0,26.7,0.0,4.4,0.0,-1.0,1013.4,230.0,4.6,21.654
2016-08-23 12:00:00,Bobcat_office_Melody,49.25,Bobcat,Office,2503.6,26948.0,27.8,0.0,2.8,0.0,-1.0,1013.2,220.0,4.1,22.1625
2016-08-23 13:00:00,Bobcat_office_Melody,47.75,Bobcat,Office,2503.6,26948.0,28.3,0.0,1.7,0.0,-1.0,1012.8,280.0,4.1,21.4875
2016-08-23 14:00:00,Bobcat_office_Melody,48.5001,Bobcat,Office,2503.6,26948.0,28.9,0.0,0.0,0.0,-1.0,1012.6,280.0,4.1,21.825045000000003
2016-08-23 15:00:00,Bobcat_office_Melody,45.75,Bobcat,Office,2503.6,26948.0,29.4,0.0,-2.2,0.0,-1.0,1012.0,230.0,3.6,20.587500000000002
2016-08-23 16:00:00,Bobcat_office_Melody,46.5,Bobcat,Office,2503.6,26948.0,29.4,0.0,-3.9,0.0,-1.0,1011.5,310.0,4.1,20.925
2016-08-23 17:00:00,Bobcat_office_Melody,43.75,Bobcat,Office,2503.6,26948.0,29.4,0.0,-3.9,0.0,-1.0,1010.9,230.0,2.1,19.6875
2016-08-23 18:00:00,Bobcat_office_Melody,39.5001,Bobcat,Office,2503.6,26948.0,28.9,0.0,-5.0,0.0,-1.0,1011.0,30.0,3.6,17.775045000000002
2016-08-23 19:00:00,Bobcat_office_Melody,39.75,Bobcat,Office,2503.6,26948.0,27.2,0.0,-4.4,0.0,-1.0,1011.2,20.0,1.5,17.8875
2016-08-23 20:00:00,Bobcat_office_Melody,38.0,Bobcat,Office,2503.6,26948.0,23.9,0.0,-3.3,0.0,-1.0,1012.0,340.0,5.1,17.1
2016-08-23 21:00:00,Bobcat_office_Melody,37.25,Bobcat,Office,2503.6,26948.0,24.4,0.0,-6.7,0.0,-1.0,1012.6,10.0,7.2,16.7625
2016-08-23 22:00:00,Bobcat_office_Melody,32.38,Bobcat,Office,2503.6,26948.0,23.3,0.0,-8.3,0.0,-1.0,1012.5,30.0,4.1,14.571000000000002
2016-08-23 23:00:00,Bobcat_office_Melody,33.0,Bobcat,Office,2503.6,26948.0,22.8,0.0,-8.3,0.0,-1.0,1012.8,20.0,3.6,14.85
2016-08-24 00:00:00,Bobcat_office_Melody,34.5,Bobcat,Office,2503.6,26948.0,17.8,0.0,-3.3,0.0,-1.0,1013.7,320.0,2.6,15.525
2016-08-24 01:00:00,Bobcat_office_Melody,36.25,Bobcat,Office,2503.6,26948.0,15.6,0.0,1.1,0.0,-1.0,1013.6,320.0,3.6,16.3125
2016-08-24 02:00:00,Bobcat_office_Melody,36.25,Bobcat,Office,2503.6,26948.0,17.2,0.0,0.6,0.0,-1.0,1013.4,340.0,4.1,16.3125
2016-08-24 03:00:00,Bobcat_office_Melody,35.5,Bobcat,Office,2503.6,26948.0,16.1,0.0,0.0,0.0,-1.0,1013.7,350.0,2.1,15.975
2016-08-24 04:00:00,Bobcat_office_Melody,36.87,Bobcat,Office,2503.6,26948.0,15.0,0.0,-2.8,0.0,-1.0,1014.3,200.0,2.6,16.5915
2016-08-24 05:00:00,Bobcat_office_Melody,35.0,Bobcat,Office,2503.6,26948.0,13.9,0.0,-2.8,0.0,-1.0,1014.7,170.0,4.1,15.75
2016-08-24 06:00:00,Bobcat_office_Melody,34.2501,Bobcat,Office,2503.6,26948.0,13.3,0.0,-2.8,0.0,-1.0,1015.2,170.0,4.6,15.412545000000001
2016-08-24 07:00:00,Bobcat_office_Melody,32.88,Bobcat,Office,2503.6,26948.0,14.4,0.0,-2.2,0.0,-1.0,1015.8,170.0,4.6,14.796000000000001
2016-08-24 08:00:00,Bobcat_office_Melody,34.0,Bobcat,Office,2503.6,26948.0,17.8,0.0,-2.2,0.0,-1.0,1016.3,0.0,0.0,15.3
2016-08-24 09:00:00,Bobcat_office_Melody,34.75,Bobcat,Office,2503.6,26948.0,20.6,0.0,-2.2,0.0,-1.0,1016.1,60.0,1.5,15.637500000000001
2016-08-24 10:00:00,Bobcat_office_Melody,38.62,Bobcat,Office,2503.6,26948.0,21.7,0.0,-2.8,0.0,-1.0,1016.3,260.0,1.5,17.378999999999998
2016-08-24 11:00:00,Bobcat_office_Melody,46.0,Bobcat,Office,2503.6,26948.0,22.8,0.0,-5.6,0.0,-1.0,1016.2,0.0,0.0,20.7
2016-08-24 12:00:00,Bobcat_office_Melody,40.88,Bobcat,Office,2503.6,26948.0,23.3,0.0,-5.0,0.0,-1.0,1016.4,70.0,2.6,18.396
2016-08-24 13:00:00,Bobcat_office_Melody,44.25,Bobcat,Office,2503.6,26948.0,24.4,0.0,-5.6,0.0,-1.0,1016.1,140.0,2.1,19.9125
2016-08-24 14:00:00,Bobcat_office_Melody,44.12,Bobcat,Office,2503.6,26948.0,24.4,0.0,-2.8,0.0,-1.0,1015.5,210.0,4.1,19.854
2016-08-24 15:00:00,Bobcat_office_Melody,39.5,Bobcat,Office,2503.6,26948.0,24.4,0.0,-3.3,0.0,-1.0,1015.2,280.0,3.6,17.775000000000002
2016-08-24 16:00:00,Bobcat_office_Melody,37.25,Bobcat,Office,2503.6,26948.0,25.6,0.0,-4.4,0.0,-1.0,1014.9,290.0,2.6,16.7625
2016-08-24 17:00:00,Bobcat_office_Melody,33.88,Bobcat,Office,2503.6,26948.0,25.6,0.0,-5.0,0.0,-1.0,1014.8,145.0,2.1,15.246000000000002
2016-08-24 18:00:00,Bobcat_office_Melody,33.3701,Bobcat,Office,2503.6,26948.0,25.0,0.0,-5.6,0.0,-1.0,1014.4,0.0,0.0,15.016545
2016-08-24 19:00:00,Bobcat_office_Melody,31.25,Bobcat,Office,2503.6,26948.0,23.9,0.0,-6.1,0.0,-1.0,1014.3,0.0,0.0,14.0625
2016-08-24 20:00:00,Bobcat_office_Melody,26.75,Bobcat,Office,2503.6,26948.0,21.1,0.0,-2.8,0.0,-1.0,1014.5,0.0,0.0,12.0375
2016-08-24 21:00:00,Bobcat_office_Melody,26.5,Bobcat,Office,2503.6,26948.0,18.3,0.0,-0.6,0.0,-1.0,1015.0,160.0,2.6,11.925
2016-08-24 22:00:00,Bobcat_office_Melody,27.0,Bobcat,Office,2503.6,26948.0,17.8,0.0,-2.2,0.0,-1.0,1015.0,150.0,1.5,12.15
2016-08-24 23:00:00,Bobcat_office_Melody,25.38,Bobcat,Office,2503.6,26948.0,16.7,0.0,-2.8,0.0,-1.0,1014.8,180.0,3.1,11.421
2016-08-25 00:00:00,Bobcat_office_Melody,25.0,Bobcat,Office,2503.6,26948.0,16.1,0.0,-3.3,0.0,-1.0,1014.5,170.0,3.1,11.25
2016-08-25 01:00:00,Bobcat_office_Melody,26.25,Bobcat,Office,2503.6,26948.0,14.4,0.0,-2.2,0.0,-1.0,1014.9,220.0,2.6,11.8125
2016-08-25 02:00:00,Bobcat_office_Melody,31.12,Bobcat,Office,2503.6,26948.0,15.0,0.0,-0.6,0.0,-1.0,1014.7,210.0,2.6,14.004000000000001
2016-08-25 03:00:00,Bobcat_office_Melody,31.2501,Bobcat,Office,2503.6,26948.0,13.9,0.0,-3.9,0.0,-1.0,1015.0,180.0,4.1,14.062545
2016-08-25 04:00:00,Bobcat_office_Melody,31.5,Bobcat,Office,2503.6,26948.0,12.8,0.0,-3.9,0.0,-1.0,1014.8,190.0,2.6,14.175
2016-08-25 05:00:00,Bobcat_office_Melody,29.8801,Bobcat,Office,2503.6,26948.0,12.2,0.0,-3.9,0.0,-1.0,1015.0,190.0,2.6,13.446045
2016-08-25 06:00:00,Bobcat_office_Melody,28.5,Bobcat,Office,2503.6,26948.0,12.2,0.0,-3.9,0.0,-1.0,1015.1,180.0,2.6,12.825000000000001
2016-08-25 07:00:00,Bobcat_office_Melody,32.0,Bobcat,Office,2503.6,26948.0,15.6,0.0,-2.8,0.0,-1.0,1014.4,225.0,1.5,14.4
2016-08-25 08:00:00,Bobcat_office_Melody,37.25,Bobcat,Office,2503.6,26948.0,17.2,0.0,-1.1,0.0,-1.0,1015.0,270.0,4.1,16.7625
2016-08-25 09:00:00,Bobcat_office_Melody,37.37,Bobcat,Office,2503.6,26948.0,18.3,2.0,0.0,0.0,-1.0,1015.8,50.0,5.1,16.816499999999998
2016-08-25 10:00:00,Bobcat_office_Melody,38.88,Bobcat,Office,2503.6,26948.0,19.4,2.0,-0.6,0.0,-1.0,1015.2,30.0,5.7,17.496000000000002
2016-08-25 11:00:00,Bobcat_office_Melody,35.87,Bobcat,Office,2503.6,26948.0,21.1,4.0,-0.6,0.0,-1.0,1014.9,60.0,6.7,16.1415
2016-08-25 12:00:00,Bobcat_office_Melody,36.5,Bobcat,Office,2503.6,26948.0,24.4,0.0,1.7,0.0,-1.0,1014.0,340.0,4.1,16.425
2016-08-25 13:00:00,Bobcat_office_Melody,38.0,Bobcat,Office,2503.6,26948.0,25.6,0.0,2.2,0.0,-1.0,1013.7,350.0,4.1,17.1
2016-08-25 14:00:00,Bobcat_office_Melody,43.5,Bobcat,Office,2503.6,26948.0,26.1,0.0,-0.6,0.0,-1.0,1012.8,175.0,1.5,19.575
2016-08-25 15:00:00,Bobcat_office_Melody,42.1301,Bobcat,Office,2503.6,26948.0,26.7,0.0,-1.7,0.0,-1.0,1012.1,0.0,0.0,18.958545
2016-08-25 16:00:00,Bobcat_office_Melody,42.2501,Bobcat,Office,2503.6,26948.0,27.2,0.0,-3.3,0.0,-1.0,1011.7,0.0,0.75,19.012545000000003
2016-08-25 17:00:00,Bobcat_office_Melody,37.75,Bobcat,Office,2503.6,26948.0,26.7,0.0,-5.6,0.0,-1.0,1011.4,0.0,1.5,16.9875
2016-08-25 18:00:00,Bobcat_office_Melody,38.75,Bobcat,Office,2503.6,26948.0,26.7,0.0,-5.0,0.0,-1.0,1010.9,0.0,0.0,17.4375
2016-08-25 19:00:00,Bobcat_office_Melody,35.62,Bobcat,Office,2503.6,26948.0,23.9,0.0,-3.3,0.0,-1.0,1010.8,0.0,0.0,16.029
2016-08-25 20:00:00,Bobcat_office_Melody,26.13,Bobcat,Office,2503.6,26948.0,21.7,0.0,-2.2,0.0,-1.0,1011.4,270.0,1.5,11.7585
2016-08-25 21:00:00,Bobcat_office_Melody,36.0,Bobcat,Office,2503.6,26948.0,17.8,0.0,0.6,0.0,-1.0,1011.9,170.0,2.1,16.2
2016-08-25 22:00:00,Bobcat_office_Melody,30.12,Bobcat,Office,2503.6,26948.0,17.2,0.0,-0.6,0.0,-1.0,1012.1,170.0,3.6,13.554
2016-08-25 23:00:00,Bobcat_office_Melody,25.88,Bobcat,Office,2503.6,26948.0,16.7,0.0,-1.1,0.0,-1.0,1012.2,170.0,3.6,11.645999999999999
2016-08-26 00:00:00,Bobcat_office_Melody,25.0,Bobcat,Office,2503.6,26948.0,16.7,0.0,-1.7,0.0,-1.0,1011.5,170.0,3.6,11.25
2016-08-26 01:00:00,Bobcat_office_Melody,24.12,Bobcat,Office,2503.6,26948.0,17.8,0.0,-1.7,0.0,-1.0,1011.7,160.0,6.2,10.854000000000001
2016-08-26 02:00:00,Bobcat_office_Melody,29.25,Bobcat,Office,2503.6,26948.0,16.1,0.0,-1.7,0.0,-1.0,1011.8,170.0,4.1,13.1625
2016-08-26 03:00:00,Bobcat_office_Melody,31.0,Bobcat,Office,2503.6,26948.0,16.1,0.0,-1.1,0.0,-1.0,1011.4,160.0,4.6,13.950000000000001
2016-08-26 04:00:00,Bobcat_office_Melody,29.88,Bobcat,Office,2503.6,26948.0,15.6,0.0,-0.6,0.0,-1.0,1011.2,160.0,5.1,13.446
2016-08-26 05:00:00,Bobcat_office_Melody,27.37,Bobcat,Office,2503.6,26948.0,15.6,0.0,0.6,0.0,-1.0,1011.6,170.0,5.1,12.316500000000001
2016-08-26 06:00:00,Bobcat_office_Melody,28.63,Bobcat,Office,2503.6,26948.0,14.4,0.0,0.0,0.0,-1.0,1011.9,160.0,3.6,12.8835
2016-08-26 07:00:00,Bobcat_office_Melody,30.12,Bobcat,Office,2503.6,26948.0,15.6,0.0,0.6,0.0,-1.0,1012.1,170.0,4.6,13.554
2016-08-26 08:00:00,Bobcat_office_Melody,35.5,Bobcat,Office,2503.6,26948.0,18.3,0.0,1.7,0.0,-1.0,1012.7,170.0,3.6,15.975
2016-08-26 09:00:00,Bobcat_office_Melody,39.75,Bobcat,Office,2503.6,26948.0,21.1,0.0,2.8,0.0,-1.0,1012.8,170.0,2.1,17.8875
2016-08-26 10:00:00,Bobcat_office_Melody,41.5,Bobcat,Office,2503.6,26948.0,23.9,0.0,4.4,0.0,-1.0,1012.5,170.0,6.7,18.675
2016-08-26 11:00:00,Bobcat_office_Melody,40.38,Bobcat,Office,2503.6,26948.0,25.6,0.0,3.9,0.0,-1.0,1011.9,200.0,3.1,18.171000000000003
2016-08-26 12:00:00,Bobcat_office_Melody,43.25,Bobcat,Office,2503.6,26948.0,26.7,0.0,3.3,0.0,-1.0,1011.5,250.0,6.2,19.462500000000002
2016-08-26 13:00:00,Bobcat_office_Melody,42.0,Bobcat,Office,2503.6,26948.0,27.2,0.0,2.8,0.0,-1.0,1010.9,220.0,4.6,18.900000000000002
2016-08-26 14:00:00,Bobcat_office_Melody,47.87,Bobcat,Office,2503.6,26948.0,27.8,2.0,2.8,0.0,-1.0,1010.5,310.0,4.1,21.5415
2016-08-26 15:00:00,Bobcat_office_Melody,44.13,Bobcat,Office,2503.6,26948.0,26.1,0.0,-2.2,0.0,-1.0,1010.4,270.0,4.6,19.858500000000003
2016-08-26 16:00:00,Bobcat_office_Melody,39.0,Bobcat,Office,2503.6,26948.0,25.6,0.0,-4.4,0.0,-1.0,1010.3,260.0,3.6,17.55
2016-08-26 17:00:00,Bobcat_office_Melody,39.25,Bobcat,Office,2503.6,26948.0,26.1,0.0,-5.6,0.0,-1.0,1009.8,240.0,3.6,17.6625
2016-08-26 18:00:00,Bobcat_office_Melody,38.37,Bobcat,Office,2503.6,26948.0,25.0,0.0,-3.3,0.0,-1.0,1010.0,240.0,2.6,17.2665
2016-08-26 19:00:00,Bobcat_office_Melody,35.38,Bobcat,Office,2503.6,26948.0,23.9,0.0,-2.2,0.0,-1.0,1010.0,160.0,2.1,15.921000000000001
2016-08-26 20:00:00,Bobcat_office_Melody,33.62,Bobcat,Office,2503.6,26948.0,20.0,0.0,0.6,0.0,-1.0,1010.8,170.0,3.1,15.129
2016-08-26 21:00:00,Bobcat_office_Melody,29.0,Bobcat,Office,2503.6,26948.0,18.3,0.0,-1.1,0.0,-1.0,1011.3,200.0,2.1,13.05
2016-08-26 22:00:00,Bobcat_office_Melody,31.13,Bobcat,Office,2503.6,26948.0,17.2,0.0,1.1,0.0,-1.0,1011.5,170.0,2.6,14.0085
2016-08-26 23:00:00,Bobcat_office_Melody,28.62,Bobcat,Office,2503.6,26948.0,17.8,0.0,-1.7,0.0,-1.0,1011.3,170.0,4.6,12.879000000000001
2016-08-27 00:00:00,Bobcat_office_Melody,26.25,Bobcat,Office,2503.6,26948.0,16.1,0.0,-1.1,0.0,-1.0,1011.6,190.0,2.6,11.8125
2016-08-27 01:00:00,Bobcat_office_Melody,22.0,Bobcat,Office,2503.6,26948.0,16.7,0.0,-1.7,0.0,-1.0,1011.9,160.0,4.1,9.9
2016-08-27 02:00:00,Bobcat_office_Melody,25.75,Bobcat,Office,2503.6,26948.0,15.0,0.0,-1.1,0.0,-1.0,1011.8,170.0,4.1,11.5875
2016-08-27 03:00:00,Bobcat_office_Melody,22.5,Bobcat,Office,2503.6,26948.0,15.0,0.0,-1.1,0.0,-1.0,1011.9,170.0,5.7,10.125
2016-08-27 04:00:00,Bobcat_office_Melody,29.25,Bobcat,Office,2503.6,26948.0,15.0,0.0,-1.1,0.0,-1.0,1011.9,160.0,5.7,13.1625
2016-08-27 05:00:00,Bobcat_office_Melody,29.88,Bobcat,Office,2503.6,26948.0,14.4,0.0,-1.1,0.0,-1.0,1012.3,170.0,5.7,13.446
2016-08-27 06:00:00,Bobcat_office_Melody,24.5,Bobcat,Office,2503.6,26948.0,13.9,0.0,-1.1,0.0,-1.0,1013.1,170.0,5.7,11.025
2016-08-27 07:00:00,Bobcat_office_Melody,34.0,Bobcat,Office,2503.6,26948.0,15.0,0.0,0.0,0.0,-1.0,1013.5,160.0,4.6,15.3
2016-08-27 08:00:00,Bobcat_office_Melody,26.87,Bobcat,Office,2503.6,26948.0,17.8,0.0,0.6,0.0,-1.0,1014.1,160.0,4.6,12.0915
2016-08-27 09:00:00,Bobcat_office_Melody,28.38,Bobcat,Office,2503.6,26948.0,21.1,0.0,2.2,0.0,-1.0,1013.8,160.0,3.1,12.770999999999999
2016-08-27 10:00:00,Bobcat_office_Melody,35.25,Bobcat,Office,2503.6,26948.0,25.0,0.0,4.4,0.0,-1.0,1013.6,180.0,5.7,15.8625
2016-08-27 11:00:00,Bobcat_office_Melody,35.62,Bobcat,Office,2503.6,26948.0,26.1,0.0,4.4,0.0,-1.0,1013.1,190.0,4.6,16.029
2016-08-27 12:00:00,Bobcat_office_Melody,35.5,Bobcat,Office,2503.6,26948.0,26.7,0.0,3.3,0.0,-1.0,1012.7,196.66666666666666,3.1,15.975
2016-08-27 13:00:00,Bobcat_office_Melody,34.88,Bobcat,Office,2503.6,26948.0,27.8,0.0,3.9,0.0,-1.0,1012.2,203.33333333333334,2.1,15.696000000000002
2016-08-27 14:00:00,Bobcat_office_Melody,34.0,Bobcat,Office,2503.6,26948.0,28.3,0.0,0.0,0.0,-1.0,1011.9,210.0,1.5,15.3
2016-08-27 15:00:00,Bobcat_office_Melody,34.0,Bobcat,Office,2503.6,26948.0,28.3,0.0,-2.8,0.0,-1.0,1011.4,250.0,2.1,15.3
2016-08-27 16:00:00,Bobcat_office_Melody,32.12,Bobcat,Office,2503.6,26948.0,28.9,0.0,-3.3,0.0,-1.0,1010.7,250.0,3.1,14.453999999999999
2016-08-27 17:00:00,Bobcat_office_Melody,27.0,Bobcat,Office,2503.6,26948.0,28.9,0.0,-2.8,0.0,-1.0,1010.8,250.0,3.1,12.15
2016-08-27 18:00:00,Bobcat_office_Melody,34.0,Bobcat,Office,2503.6,26948.0,27.8,0.0,-3.9,0.0,-1.0,1010.5,210.0,2.6,15.3
2016-08-27 19:00:00,Bobcat_office_Melody,30.38,Bobcat,Office,2503.6,26948.0,25.6,0.0,-3.9,0.0,-1.0,1010.6,190.0,1.5,13.671
2016-08-27 20:00:00,Bobcat_office_Melody,27.25,Bobcat,Office,2503.6,26948.0,22.8,0.0,0.0,0.0,-1.0,1010.8,150.0,3.1,12.262500000000001
2016-08-27 21:00:00,Bobcat_office_Melody,30.37,Bobcat,Office,2503.6,26948.0,21.1,0.0,-1.1,0.0,-1.0,1011.3,170.0,4.1,13.666500000000001
2016-08-27 22:00:00,Bobcat_office_Melody,28.0,Bobcat,Office,2503.6,26948.0,19.4,0.0,-2.2,0.0,-1.0,1011.4,170.0,4.1,12.6
2016-08-27 23:00:00,Bobcat_office_Melody,31.13,Bobcat,Office,2503.6,26948.0,18.9,0.0,-2.2,0.0,-1.0,1011.6,170.0,4.1,14.0085
2016-08-28 00:00:00,Bobcat_office_Melody,29.75,Bobcat,Office,2503.6,26948.0,17.8,0.0,-2.2,0.0,-1.0,1012.0,170.0,4.6,13.387500000000001
2016-08-28 01:00:00,Bobcat_office_Melody,35.62,Bobcat,Office,2503.6,26948.0,18.9,0.0,-2.8,0.0,-1.0,1012.4,180.0,6.2,16.029
2016-08-28 02:00:00,Bobcat_office_Melody,30.38,Bobcat,Office,2503.6,26948.0,17.2,0.0,-2.2,0.0,-1.0,1013.0,160.0,5.1,13.671
2016-08-28 03:00:00,Bobcat_office_Melody,34.37,Bobcat,Office,2503.6,26948.0,16.1,0.0,-1.7,0.0,-1.0,1013.4,170.0,4.6,15.4665
2016-08-28 04:00:00,Bobcat_office_Melody,29.38,Bobcat,Office,2503.6,26948.0,15.0,0.0,-1.7,0.0,-1.0,1013.8,170.0,5.1,13.221
2016-08-28 05:00:00,Bobcat_office_Melody,33.37,Bobcat,Office,2503.6,26948.0,15.0,0.0,-1.7,0.0,-1.0,1014.0,170.0,5.7,15.016499999999999
2016-08-28 06:00:00,Bobcat_office_Melody,33.88,Bobcat,Office,2503.6,26948.0,15.0,0.0,-1.1,0.0,-1.0,1014.6,160.0,5.7,15.246000000000002
2016-08-28 07:00:00,Bobcat_office_Melody,29.75,Bobcat,Office,2503.6,26948.0,15.6,0.0,-1.1,0.0,-1.0,1015.6,160.0,4.1,13.387500000000001
2016-08-28 08:00:00,Bobcat_office_Melody,29.5,Bobcat,Office,2503.6,26948.0,18.9,0.0,0.6,0.0,-1.0,1016.1,180.0,4.1,13.275
2016-08-28 09:00:00,Bobcat_office_Melody,30.75,Bobcat,Office,2503.6,26948.0,21.7,0.0,2.2,0.0,-1.0,1016.4,0.0,0.0,13.8375
2016-08-28 10:00:00,Bobcat_office_Melody,32.0,Bobcat,Office,2503.6,26948.0,25.0,0.0,2.8,0.0,-1.0,1016.8,200.0,2.1,14.4
2016-08-28 11:00:00,Bobcat_office_Melody,31.5,Bobcat,Office,2503.6,26948.0,27.2,0.0,5.0,0.0,-1.0,1016.4,220.0,2.6,14.175
2016-08-28 12:00:00,Bobcat_office_Melody,32.25,Bobcat,Office,2503.6,26948.0,28.3,0.0,3.3,0.0,-1.0,1016.1,243.33333333333334,2.1,14.512500000000001
2016-08-28 13:00:00,Bobcat_office_Melody,32.62,Bobcat,Office,2503.6,26948.0,28.9,0.0,4.4,0.0,-1.0,1015.7,266.6666666666667,2.6,14.678999999999998
2016-08-28 14:00:00,Bobcat_office_Melody,32.38,Bobcat,Office,2503.6,26948.0,30.6,0.0,2.8,0.0,-1.0,1015.4,290.0,3.1,14.571000000000002
2016-08-28 15:00:00,Bobcat_office_Melody,33.62,Bobcat,Office,2503.6,26948.0,30.0,0.0,1.1,0.0,-1.0,1015.0,293.3333333333333,2.6,15.129
2016-08-28 16:00:00,Bobcat_office_Melody,28.0,Bobcat,Office,2503.6,26948.0,30.6,0.0,1.7,0.0,-1.0,1014.8,296.6666666666667,2.1,12.6
2016-08-28 17:00:00,Bobcat_office_Melody,24.75,Bobcat,Office,2503.6,26948.0,30.6,0.0,0.0,0.0,-1.0,1014.8,300.0,2.1,11.137500000000001
2016-08-28 18:00:00,Bobcat_office_Melody,27.0,Bobcat,Office,2503.6,26948.0,30.0,0.0,0.0,0.0,-1.0,1014.8,290.0,1.5,12.15
2016-08-28 19:00:00,Bobcat_office_Melody,26.38,Bobcat,Office,2503.6,26948.0,27.8,0.0,1.1,0.0,-1.0,1015.0,0.0,0.0,11.871
2016-08-28 20:00:00,Bobcat_office_Melody,28.0,Bobcat,Office,2503.6,26948.0,23.3,0.0,2.8,0.0,-1.0,1015.6,90.0,2.1,12.6
2016-08-28 21:00:00,Bobcat_office_Melody,23.87,Bobcat,Office,2503.6,26948.0,21.7,0.0,2.2,0.0,-1.0,1016.1,170.0,3.1,10.7415
2016-08-28 22:00:00,Bobcat_office_Melody,27.0,Bobcat,Office,2503.6,26948.0,21.7,0.0,0.6,0.0,-1.0,1015.8,170.0,3.6,12.15
2016-08-28 23:00:00,Bobcat_office_Melody,27.88,Bobcat,Office,2503.6,26948.0,20.0,0.0,0.0,0.0,-1.0,1015.7,170.0,3.6,12.546
2016-08-29 00:00:00,Bobcat_office_Melody,29.87,Bobcat,Office,2503.6,26948.0,20.6,0.0,0.6,0.0,-1.0,1015.8,180.0,3.1,13.441500000000001
2016-08-29 01:00:00,Bobcat_office_Melody,34.88,Bobcat,Office,2503.6,26948.0,17.8,0.0,0.6,0.0,-1.0,1016.2,180.0,2.6,15.696000000000002
2016-08-29 02:00:00,Bobcat_office_Melody,30.62,Bobcat,Office,2503.6,26948.0,17.8,0.0,0.6,0.0,-1.0,1015.9,180.0,4.1,13.779
2016-08-29 03:00:00,Bobcat_office_Melody,36.5,Bobcat,Office,2503.6,26948.0,17.2,0.0,0.6,0.0,-1.0,1016.5,180.0,3.1,16.425
2016-08-29 04:00:00,Bobcat_office_Melody,33.88,Bobcat,Office,2503.6,26948.0,16.7,0.0,0.6,0.0,-1.0,1016.6,180.0,3.1,15.246000000000002
2016-08-29 05:00:00,Bobcat_office_Melody,30.87,Bobcat,Office,2503.6,26948.0,16.7,0.0,0.6,0.0,-1.0,1016.9,190.0,2.1,13.8915
2016-08-29 06:00:00,Bobcat_office_Melody,37.25,Bobcat,Office,2503.6,26948.0,16.1,0.0,0.6,0.0,-1.0,1017.4,180.0,3.6,16.7625
2016-08-29 07:00:00,Bobcat_office_Melody,36.75,Bobcat,Office,2503.6,26948.0,17.2,0.0,1.1,0.0,-1.0,1018.1,180.0,3.6,16.5375
2016-08-29 08:00:00,Bobcat_office_Melody,37.0,Bobcat,Office,2503.6,26948.0,20.0,0.0,2.2,0.0,-1.0,1018.8,190.0,2.1,16.650000000000002
2016-08-29 09:00:00,Bobcat_office_Melody,45.13,Bobcat,Office,2503.6,26948.0,23.3,0.0,2.8,0.0,-1.0,1018.8,290.0,2.6,20.308500000000002
2016-08-29 10:00:00,Bobcat_office_Melody,53.12,Bobcat,Office,2503.6,26948.0,25.6,0.0,4.4,0.0,-1.0,1018.5,40.0,3.1,23.904
2016-08-29 11:00:00,Bobcat_office_Melody,53.0,Bobcat,Office,2503.6,26948.0,28.3,0.0,5.0,0.0,-1.0,1018.0,133.33333333333331,2.1,23.85
2016-08-29 12:00:00,Bobcat_office_Melody,53.75,Bobcat,Office,2503.6,26948.0,30.0,0.0,5.6,0.0,-1.0,1016.9,226.66666666666666,2.6,24.1875
2016-08-29 13:00:00,Bobcat_office_Melody,58.63,Bobcat,Office,2503.6,26948.0,31.1,0.0,4.4,0.0,-1.0,1016.5,320.0,4.1,26.3835
2016-08-29 14:00:00,Bobcat_office_Melody,61.37,Bobcat,Office,2503.6,26948.0,32.2,0.0,2.2,0.0,-1.0,1015.7,310.0,4.1,27.6165
2016-08-29 15:00:00,Bobcat_office_Melody,62.13,Bobcat,Office,2503.6,26948.0,32.8,0.0,-0.6,0.0,-1.0,1014.8,340.0,2.1,27.9585
2016-08-29 16:00:00,Bobcat_office_Melody,49.25,Bobcat,Office,2503.6,26948.0,33.3,0.0,-2.8,0.0,-1.0,1014.5,350.0,4.6,22.1625
